Course Name,URL,Categories,Short Description,Long Description,Difficulty,Duration,Free Option,Number of Enrolled,Rating,Paid Option,Language,Subtitle Language,Platform,Provider,Image URL
System Security Testing and Maintenance,https://www.futurelearn.com/courses/system-testing-and-maintenance-sc,Computer Science,"Upon completion of this course you’ll have the skills and confidence to test and maintain your system’s security over time, and adapt your design in order to cope with new threats or vulnerabilities.","Upon completion of this course you’ll have the skills and confidence to test and maintain your system’s security over time, and adapt your design in order to cope with new threats or vulnerabilities.",0,0,1,2.0,4.6000000000000005,Rs.550,English,English,FutureLearn,Coventry University,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Accounting With Xero: A Beginner’s Guide,https://www.futurelearn.com/courses/intro-xero-online,Computer Science,"With this great track record and the fact that the course material has been developed by Xero-certified contributors, they’ll give you all the support you need as you learn about this powerful accounting software.","With this great track record and the fact that the course material has been developed by Xero-certified contributors, they’ll give you all the support you need as you learn about this powerful accounting software.",0,1,0,0,4.6000000000000005,Rs.550,English,English,FutureLearn,The Career Academy & Xero,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Create a Professional Online Presence,https://www.futurelearn.com/courses/create-a-professional-online-presence-sc,Computer Science,"By the end of the course, you’ll understand the importance of your online presence and how it can either help or negatively impact your employability.","By the end of the course, you’ll understand the importance of your online presence and how it can either help or negatively impact your employability.",0,0,1,2.0,4.6000000000000005,Rs.550,English,English,FutureLearn,University of Leeds & Institute of Coding,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Cryptography and Digital Certificates,https://www.futurelearn.com/courses/cryptography-and-digital-certificates-sc,Computer Science,"The course concludes with a look at cloud security issues, studying the emergence of bring your own device policies (BYOD), the emerging trend of employees using their personal devices, and the associated risks.","The course concludes with a look at cloud security issues, studying the emergence of bring your own device policies (BYOD), the emerging trend of employees using their personal devices, and the associated risks.",0,0,1,2.0,4.6000000000000005,Rs.550,English,English,FutureLearn,Coventry University,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Harnessing Emerging Disruptive Technologies,https://www.futurelearn.com/courses/introduction-to-emerging-disruptive-technologies,Computer Science,"By the end of this course, you will have a solid understanding of emerging disruptive technologies and how they can be used to improve current processes and anticipate future possibilities in your industry.","By the end of this course, you will have a solid understanding of emerging disruptive technologies and how they can be used to improve current processes and anticipate future possibilities in your industry.",0,0,0,0,4.6000000000000005,Rs.550,English,English,FutureLearn,The Mind Lab,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Information Security Policy and Management,https://www.futurelearn.com/courses/digital-security-policy-and-management-sc,Computer Science,"You’ll look at the goals of an incident response strategy, the different stages and the various teams involved. You’ll conclude by considering how to develop an effective incident response planning policy.","You’ll look at the goals of an incident response strategy, the different stages and the various teams involved. You’ll conclude by considering how to develop an effective incident response planning policy.",0,0,1,2.0,4.6000000000000005,Rs.550,English,English,FutureLearn,Coventry University,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Internet of Things (IoT) and Sustainability,https://www.futurelearn.com/courses/internet-of-things-iot-and-sustainability,Computer Science,"With this knowledge, you’ll be able to evaluate the role of IoT in working toward a sustainable future.","With this knowledge, you’ll be able to evaluate the role of IoT in working toward a sustainable future.",0,0,0,0,4.6,Rs.550,English,English,FutureLearn,The Mind Lab,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Introduction to Digital Transformation: Understand and Manage Digital Transformation in the Workplace,https://www.futurelearn.com/courses/key-topics-in-digital-transformation,Computer Science,"You’ll examine the components of each step in the design thinking process before applying the methodology to solve a real-world problem. To complement this process, you’ll also explore agile project management, learning its approaches, methodologies, and benefits.","You’ll examine the components of each step in the design thinking process before applying the methodology to solve a real-world problem. To complement this process, you’ll also explore agile project management, learning its approaches, methodologies, and benefits.",0,1,0,0,4.7,Rs.550,English,English,FutureLearn,Media Design School,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Introduction to Emerging Technologies in a Professional Kitchen,https://www.futurelearn.com/courses/introduction-to-emerging-technologies-in-a-professional-kitchen,Computer Science,"By the end of this course, you’ll understand how to adopt new technology throughout professional kitchens, from stock control to employee management. With this knowledge, you can begin to use new technology to improve processes within your workplace.","By the end of this course, you’ll understand how to adopt new technology throughout professional kitchens, from stock control to employee management. With this knowledge, you can begin to use new technology to improve processes within your workplace.",0,0,0,0,4.6000000000000005,Rs.550,English,English,FutureLearn,International Culinary Studio,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Introduction to Maintenance Engineering,https://www.futurelearn.com/courses/introduction-to-maintenance-engineering,Computer Science,"The course educators are also well-respected in the maintenance engineering field, and will further ensure that you are engaged and supported throughout your learning experience.","The course educators are also well-respected in the maintenance engineering field, and will further ensure that you are engaged and supported throughout your learning experience.",0,0,1,967.0,4.6,Rs.550,English,English,FutureLearn,Luleå University of Technology,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Introduction to Tools for Robotics,https://www.futurelearn.com/courses/introduction-tools-for-robotics,Computer Science,"Through this course, they’ll help you build an in-depth understanding of using Ubuntu, 3D modeling and manufacturing, and the Gazebo simulator for robot design and prototyping application scenarios.","Through this course, they’ll help you build an in-depth understanding of using Ubuntu, 3D modeling and manufacturing, and the Gazebo simulator for robot design and prototyping application scenarios.",0,1,1,3.0,4.6000000000000005,Rs.550,English,English,FutureLearn,Luleå University of Technology,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
"Introduction to VR Programming, Design, and Unity",https://www.futurelearn.com/courses/introduction-into-vr-programming-design-and-unity,Computer Science,"There’s plenty of opportunity to flex your imagination and insert your personality into your game by learning how to add your own game mechanics, sound effects, and even entire models and animations.","There’s plenty of opportunity to flex your imagination and insert your personality into your game by learning how to add your own game mechanics, sound effects, and even entire models and animations.",0,1,0,0,4.6,Rs.550,English,English,FutureLearn,VR Voom,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Learn about Current Digital Workplace Trends,https://www.futurelearn.com/courses/learn-about-current-digital-workplace-trends-sc,Computer Science,"Whether you’re just entering the world of work, or you’re forging a new career path in the fast-moving digital space, this course is a practical guide to using technology effectively.","Whether you’re just entering the world of work, or you’re forging a new career path in the fast-moving digital space, this course is a practical guide to using technology effectively.",0,0,1,2.0,4.6000000000000005,Rs.550,English,English,FutureLearn,University of Leeds & Institute of Coding,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Presenting Your Work with Impact: Presentation Skills Training,https://www.futurelearn.com/courses/presenting-your-work-with-impact-sc,Computer Science,"By the end of the course, you’ll have the skills and knowledge to take complicated information and turn it into a clear and confident presentation.","By the end of the course, you’ll have the skills and knowledge to take complicated information and turn it into a clear and confident presentation.",0,0,1,570.0,4.6000000000000005,Rs.550,English,English,FutureLearn,University of Leeds & Institute of Coding,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
The Cyber Security Landscape,https://www.futurelearn.com/courses/the-cyber-security-landscape-sc,Computer Science,"Finally, you’ll review the possible motivations of security breaches and what organisations can do to protect themselves, their systems, and their data.","Finally, you’ll review the possible motivations of security breaches and what organisations can do to protect themselves, their systems, and their data.",0,0,1,2.0,4.6000000000000005,Rs.550,English,English,FutureLearn,Coventry University,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
The Future of Cyber Security and Emerging Technologies,https://www.futurelearn.com/courses/the-future-of-cyber-security-sc,Computer Science,"Finally, you’ll discuss the future of threat management, the influence this will have on corporate security and whether workplaces and employees will be able to keep up.","Finally, you’ll discuss the future of threat management, the influence this will have on corporate security and whether workplaces and employees will be able to keep up.",0,0,1,2.0,4.6000000000000005,Rs.550,English,English,FutureLearn,Coventry University,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Containerised Applications on AWS,https://www.futurelearn.com/courses/building-containerized-applications-on-aws,Computer Science,"By the end of this course, you’ll have a solid understanding of what containerised applications are and their uses in Cloud computing. You’ll also be comfortable using a variety of AWS Services that improve the efficiency of your chosen container technology.","By the end of this course, you’ll have a solid understanding of what containerised applications are and their uses in Cloud computing. You’ll also be comfortable using a variety of AWS Services that improve the efficiency of your chosen container technology.",1,1,1,4.0,4.6000000000000005,Rs.550,English,English,FutureLearn,AWS Training and Certification,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Exam Prep: AWS Certified Cloud Practitioner Foundations,https://www.futurelearn.com/courses/aws-cloud-practitioner-exam-prep,Computer Science,"With this understanding, along with experience of example questions and scenarios, you will have the skills and confidence to pass the AWS Certified Cloud Practitioner exam and become a qualified AWS Cloud Practitioner.","With this understanding, along with experience of example questions and scenarios, you will have the skills and confidence to pass the AWS Certified Cloud Practitioner exam and become a qualified AWS Cloud Practitioner.",0,1,0,0,4.6000000000000005,Rs.550,English,English,FutureLearn,AWS Training and Certification,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Introduction to Application of Robotic Tools,https://www.futurelearn.com/courses/intro-application-robotic-tools,Computer Science,"You’ll also benefit from the guidance of a headteacher who has years of experience in robotics training and research, including active roles on several leading robotics research groups.","You’ll also benefit from the guidance of a headteacher who has years of experience in robotics training and research, including active roles on several leading robotics research groups.",0,0,1,2.0,4.6000000000000005,Rs.550,English,English,FutureLearn,Luleå University of Technology,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
"Google Classroom: Share, Collect, and Manage Student Work Online",https://www.futurelearn.com/courses/google-for-education-share-collect-and-manage-student-work-online-sc,Computer Science,This course will help prepare you for the Google Certified Educator Level 1 certification.,This course will help prepare you for the Google Certified Educator Level 1 certification.,0,1,1,360.0,4.6000000000000005,Rs.550,English,English,FutureLearn,Tablet Academy,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Google For Education: Staying Organised and Improving Communication,https://www.futurelearn.com/courses/google-for-education-communicating-and-staying-organised-with-staff-students-and-parents-sc,Computer Science,"By the end of this course, you’ll be comfortable using Google for Education as part of your role as an educator, and feel prepared for the Google Certified Educator Level 1 certification.","By the end of this course, you’ll be comfortable using Google for Education as part of your role as an educator, and feel prepared for the Google Certified Educator Level 1 certification.",0,0,1,4.0,4.6000000000000005,Rs.550,English,English,FutureLearn,Tablet Academy,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
CRM Fundamentals and Practice: Introduction to Salesforce,https://www.futurelearn.com/courses/crm-fundamentals-and-practice-introduction-to-salesforce-sc,Computer Science,"This course has been designed in collaboration with Salesforce, the world’s most popular CRM software solution, with a 19% market share. It counts over 150,000 customers, including 83% of Fortune 500 companies.","This course has been designed in collaboration with Salesforce, the world’s most popular CRM software solution, with a 19% market share. It counts over 150,000 customers, including 83% of Fortune 500 companies.",0,1,1,697.0,4.6000000000000005,Rs.550,English,English,FutureLearn,FutureLearn,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
CRM Fundamentals and Practice: Salesforce Automation and Best Practice,https://www.futurelearn.com/courses/crm-fundamentals-and-practice-salesforce-automation-best-practice-sc,Computer Science,"This course has been designed in collaboration with Salesforce , to improve your CRM skills. With over 150,000 customers and a 19% global market share, Salesforce is the world’s most popular CRM system. It is particularly popular with Fortune 500 companies, no fewer than 83% of which use Salesforce.","This course has been designed in collaboration with Salesforce , to improve your CRM skills. With over 150,000 customers and a 19% global market share, Salesforce is the world’s most popular CRM system. It is particularly popular with Fortune 500 companies, no fewer than 83% of which use Salesforce.",0,1,1,4.0,4.6000000000000005,Rs.550,English,English,FutureLearn,FutureLearn,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
"CRM Fundamentals and Practice: Salesforce Reports, Objects, and Data Management",https://www.futurelearn.com/courses/crm-fundamentals-and-practice-salesforce-reports-objects-data-management-sc,Computer Science,"You will also explore how to manage your data in Salesforce, and how to gauge data quality to ensure your data is complete and accurate. This is key, as it is on this customer data that you will be building your CX strategy.","You will also explore how to manage your data in Salesforce, and how to gauge data quality to ensure your data is complete and accurate. This is key, as it is on this customer data that you will be building your CX strategy.",0,1,1,443.0,4.6000000000000005,Rs.550,English,English,FutureLearn,FutureLearn,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Microsoft Future Ready: Developing Applications Using Javascript,https://www.futurelearn.com/courses/developingapplicationsusingjavascript,Computer Science,"By the end of the course, you’ll know the fundamentals of JavaScript and have completed a web app prototype that allows basic interaction.","By the end of the course, you’ll know the fundamentals of JavaScript and have completed a web app prototype that allows basic interaction.",0,1,1,302.0,4.6000000000000005,Rs.550,English,English,FutureLearn,"CloudSwyft Global Systems, Inc.",https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Microsoft Future Ready: Fundamentals of Enterprise Security,https://www.futurelearn.com/courses/fundamentalsofenterprisesecurity,Computer Science,"By the end of the course, you’ll have the knowledge and confidence to start implementing enterprise security to better protect your organisation.","By the end of the course, you’ll have the knowledge and confidence to start implementing enterprise security to better protect your organisation.",0,1,1,3.0,4.6000000000000005,Rs.550,English,English,FutureLearn,"CloudSwyft Global Systems, Inc.",https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Microsoft Future Ready: Fundamentals of Internet of Things (IoT),https://www.futurelearn.com/courses/gettingstartedwiththeiot,Computer Science,You’ll finish the course with a solid understanding of IoT and be able to identify IoT business opportunities across a broad spectrum of industries.,You’ll finish the course with a solid understanding of IoT and be able to identify IoT business opportunities across a broad spectrum of industries.,0,1,1,3.0,4.6000000000000005,Rs.550,English,English,FutureLearn,"CloudSwyft Global Systems, Inc.",https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Microsoft Future Ready: Introduction to Design Thinking,https://www.futurelearn.com/courses/introductiontodesignthinking,Computer Science,"By the end of the course, you’ll have the skills to quickly iterate designs and be able to create user interfaces that are tailored to be easy and efficient.","By the end of the course, you’ll have the skills to quickly iterate designs and be able to create user interfaces that are tailored to be easy and efficient.",0,0,1,2.0,4.6000000000000005,Rs.550,English,English,FutureLearn,"CloudSwyft Global Systems, Inc.",https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Data Visualisation with Python: Bokeh and Advanced Layouts,https://www.futurelearn.com/courses/data-visualisation-with-python-bokeh-and-advanced-layouts-sc,Computer Science,"Throughout the course, you’ll have the opportunity to engage in a variety of practical exercises and complete real-world tasks that will place you in the role of a data analyst for a boutique streaming service.","Throughout the course, you’ll have the opportunity to engage in a variety of practical exercises and complete real-world tasks that will place you in the role of a data analyst for a boutique streaming service.",2,1,1,4.0,4.6000000000000005,Rs.550,English,English,FutureLearn,FutureLearn,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Data Visualisation with Python: Matplotlib and Visual Analysis,https://www.futurelearn.com/courses/data-visualisation-with-python-matplotlib-and-visual-analysis-sc,Computer Science,"You’ll find out how to plot bar charts, histograms and scatter plots using Python’s plotting library, Matplotlib.","You’ll find out how to plot bar charts, histograms and scatter plots using Python’s plotting library, Matplotlib.",1,1,1,4.0,4.6000000000000005,Rs.550,English,English,FutureLearn,FutureLearn,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Data Visualisation with Python: Seaborn and Scatter Plots,https://www.futurelearn.com/courses/data-visualisation-with-python-seaborn-and-scatter-plots-sc,Computer Science,"Using your new knowledge, you’ll be able to confidently display uncertainty in data and walk through creating a workflow of a visualisation based on exploring a dataset.","Using your new knowledge, you’ll be able to confidently display uncertainty in data and walk through creating a workflow of a visualisation based on exploring a dataset.",1,1,1,4.0,4.6000000000000005,Rs.550,English,English,FutureLearn,FutureLearn,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Dynamics 365: Customer Engagement for Sales,https://www.futurelearn.com/courses/customer-engagement-for-sales-sc,Computer Science,"By the end of this course, you’ll have gained a breadth of knowledge to improve in your role as Sales Functional Consultant.","By the end of this course, you’ll have gained a breadth of knowledge to improve in your role as Sales Functional Consultant.",1,1,1,3.0,4.6000000000000005,Rs.550,English,English,FutureLearn,"CloudSwyft Global Systems, Inc.",https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Dynamics 365: Implementing Power Platform Integrations,https://www.futurelearn.com/courses/cloudswyft-msft-dynamics-365-implementing-power-platform-int-sc,Computer Science,"By the end of the course, you’ll know how to customise the functionality of MS Dynamics 365 and Power Platform to serve the needs of specific environments and apply these to your organisation. This, in turn, will equip you with improved skills in your role as Sales Functional Consultant.","By the end of the course, you’ll know how to customise the functionality of MS Dynamics 365 and Power Platform to serve the needs of specific environments and apply these to your organisation. This, in turn, will equip you with improved skills in your role as Sales Functional Consultant.",1,1,1,3.0,4.6000000000000005,Rs.550,English,English,FutureLearn,"CloudSwyft Global Systems, Inc.",https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Dynamics 365: Testing and Deploying Power Platform Applications,https://www.futurelearn.com/courses/cloudswyft-msft-dynamics-365-testing-and-deploying-power-platform-app-sc,Computer Science,"By the end of this course, you’ll have gained necessary skills to improve your role as Sales Functional Consultant.","By the end of this course, you’ll have gained necessary skills to improve your role as Sales Functional Consultant.",1,0,1,2.0,4.6000000000000005,Rs.550,English,English,FutureLearn,"CloudSwyft Global Systems, Inc.",https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Dynamics 365: Using Power Platform Applications,https://www.futurelearn.com/courses/cloudswyft-msft-dynamics-365-using-power-platform-ap-sc,Computer Science,A good understanding of Power Platform gives you the ability to turn your data into useful insights and how to use these insights to automate your business processes.,A good understanding of Power Platform gives you the ability to turn your data into useful insights and how to use these insights to automate your business processes.,1,1,1,4.0,4.6000000000000005,Rs.550,English,English,FutureLearn,"CloudSwyft Global Systems, Inc.",https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Dynamics 365: Working with Power Platform Automation,https://www.futurelearn.com/courses/cloudswyft-msft-dynamics-365-power-platform-auto-sc,Computer Science,"By understanding how to automate certain tasks, you’ll have more time to focus on what needs your attention most – driving productivity in your organisation.","By understanding how to automate certain tasks, you’ll have more time to focus on what needs your attention most – driving productivity in your organisation.",1,1,1,3.0,4.6000000000000005,Rs.550,English,English,FutureLearn,"CloudSwyft Global Systems, Inc.",https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Microsoft Dynamics 365 Fundamentals,https://www.futurelearn.com/courses/cloudswyft-msft-microsoft-dynamics-365-fund-sc,Computer Science,"By the end of the course, you’ll have gained skills to improve your role as Sales Functional Consultant. You’ll feel comfortable and have everything you need to get started with MS Dynamics 365 and streamline your business processes.","By the end of the course, you’ll have gained skills to improve your role as Sales Functional Consultant. You’ll feel comfortable and have everything you need to get started with MS Dynamics 365 and streamline your business processes.",1,1,1,3.0,4.6000000000000005,Rs.550,English,English,FutureLearn,"CloudSwyft Global Systems, Inc.",https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Microsoft Future Ready: Data Science Research Methods Using Python Programming,https://www.futurelearn.com/courses/datasciemethodsonpl-ethics-sc,Computer Science,"By the end of the course, you’ll understand the research process and develop practical skills across research methods and Python programming, a flexible language used in everything from data science to cutting-edge and scalable AI solutions.","By the end of the course, you’ll understand the research process and develop practical skills across research methods and Python programming, a flexible language used in everything from data science to cutting-edge and scalable AI solutions.",1,1,1,3.0,4.6000000000000005,Rs.550,English,English,FutureLearn,"CloudSwyft Global Systems, Inc.",https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Microsoft Future Ready: Designing and Implementing an Azure AI Solution,https://www.futurelearn.com/courses/cloudswyft-msft-ai-ethics-sc,Computer Science,By putting your knowledge into practice you can solidify what you have learned and also have the opportunity to customise and troubleshoot within the platform.,By putting your knowledge into practice you can solidify what you have learned and also have the opportunity to customise and troubleshoot within the platform.,1,1,1,3.0,4.6000000000000005,Rs.550,English,English,FutureLearn,"CloudSwyft Global Systems, Inc.",https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Microsoft Future Ready: Ethics and Law in Data and Analytics,https://www.futurelearn.com/courses/ethicsandlawindataandanalytics-sc,Computer Science,"By the end of the course, you’ll be comfortable with the ethical and legal frameworks surrounding AI and Analytics, giving you a deeper understanding of the problems faced by data professionals.","By the end of the course, you’ll be comfortable with the ethical and legal frameworks surrounding AI and Analytics, giving you a deeper understanding of the problems faced by data professionals.",1,1,1,3.0,4.6000000000000005,Rs.550,English,English,FutureLearn,"CloudSwyft Global Systems, Inc.",https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Microsoft Future Ready: Principles of Machine Learning with Python Programming,https://www.futurelearn.com/courses/cloudswyft-msft-principles-of-machine-learning-pythoned-ethics-sc,Computer Science,"By the end of the course, you’ll understand the basic machine learning concepts, and gain experience using powerful tools such as Python with state-of-the-art machine learning algorithms. This knowledge will further help you understand the relationship in complex data.","By the end of the course, you’ll understand the basic machine learning concepts, and gain experience using powerful tools such as Python with state-of-the-art machine learning algorithms. This knowledge will further help you understand the relationship in complex data.",1,1,1,5.0,4.6000000000000005,Rs.550,English,English,FutureLearn,"CloudSwyft Global Systems, Inc.",https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Start a CoderDojo Club,https://www.futurelearn.com/courses/start-a-coder-dojo,Computer Science,"You’ll find out how to teach young people how to build a website, create an app or a game, or explore technology in an informal, creative and social environment.","You’ll find out how to teach young people how to build a website, create an app or a game, or explore technology in an informal, creative and social environment.",0,0,1,7567.0,4.9,Rs.550,English,English,FutureLearn,Raspberry Pi Foundation,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
AWS: Essential Optimisation for Cloud Cost Management,https://www.futurelearn.com/courses/cloud-cost-management,Computer Science,"By the end of this course, you’ll understand how AWS services help monitor, analyse, and respond to Cloud costs. This knowledge will help you to employ IT solutions that support your organisation’s financial goals and maximise the efficiency of your Cloud technology.","By the end of this course, you’ll understand how AWS services help monitor, analyse, and respond to Cloud costs. This knowledge will help you to employ IT solutions that support your organisation’s financial goals and maximise the efficiency of your Cloud technology.",1,1,1,3.0,4.6000000000000005,Rs.550,English,English,FutureLearn,AWS Training and Certification,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Data Visualisation with Tableau Fundamentals,https://www.futurelearn.com/courses/data-visualisation-core-elements-and-theories-sc,Computer Science,"By the end of this course, you’ll feel confident identifying useful areas of Tableau, you’ll have a foundation in data visualisation theory, and you’ll be ready to move onto creating your dashboards and distributing them within your organisation.","By the end of this course, you’ll feel confident identifying useful areas of Tableau, you’ll have a foundation in data visualisation theory, and you’ll be ready to move onto creating your dashboards and distributing them within your organisation.",0,1,1,4.0,4.6000000000000005,Rs.550,English,English,FutureLearn,FutureLearn,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Data Visualisation: Creating Charts and Complex Visualisations in Tableau,https://www.futurelearn.com/courses/data-visualisation-communicate-key-metrics-throughout-your-business-sc,Computer Science,"This course will prepare you to make decisions on how to release the information, timings, and how to communicate upon release for maximum impact.","This course will prepare you to make decisions on how to release the information, timings, and how to communicate upon release for maximum impact.",1,1,1,4.0,4.6000000000000005,Rs.550,English,English,FutureLearn,FutureLearn,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Data Visualisation: Data Dashboards and Storytelling with Tableau,https://www.futurelearn.com/courses/data-visualisation-prediction-and-ethics-sc,Computer Science,"Upon completion of this course, you will feel confident in not only creating effective data visualisations but also in responding to challenges and ensuring your organisation is complying with ethical and legal responsibilities around data handling.","Upon completion of this course, you will feel confident in not only creating effective data visualisations but also in responding to challenges and ensuring your organisation is complying with ethical and legal responsibilities around data handling.",1,1,1,315.0,4.6000000000000005,Rs.550,English,English,FutureLearn,FutureLearn,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Prepare for a Software Development Career,https://www.futurelearn.com/courses/software-development-python-java-prepare-for-a-software-development-career-sc,Computer Science,"This course is an opportunity to review your Java and Python knowledge and add some final functions to your skillset. This includes defining object-oriented programming in relation to Java, as well as describing the use of methods, strings, inheritance, and more.","This course is an opportunity to review your Java and Python knowledge and add some final functions to your skillset. This includes defining object-oriented programming in relation to Java, as well as describing the use of methods, strings, inheritance, and more.",0,1,1,328.0,4.6000000000000005,Rs.550,English,English,FutureLearn,FutureLearn,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Programming Applications with Python: Graphics User Interface (GUI),https://www.futurelearn.com/courses/programming-applications-with-python-graphics-user-interface-sc,Computer Science,You’ll come away from this course with the skills needed to apply for in-demand programming roles in software development.,You’ll come away from this course with the skills needed to apply for in-demand programming roles in software development.,1,1,1,309.0,4.6000000000000005,Rs.550,English,English,FutureLearn,FutureLearn,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
Programming Applications with Python: Libraries and Web Scraping,https://www.futurelearn.com/courses/programming-applications-with-python-libraries-and-web-scraping-sc,Computer Science,You’ll finish this course with a string of in-demand skills you can take to the software development job market – or apply to your current role – with confidence.,You’ll finish this course with a string of in-demand skills you can take to the software development job market – or apply to your current role – with confidence.,1,1,1,4.0,4.6000000000000005,Rs.550,English,English,FutureLearn,FutureLearn,https://assets.futurelearn.com/packs/app/assets/images/fl_logo-f9d7f37a61915a2fbf8a26cbb285fed0.svg
