URL,Provider,Title,ReviewStars,Number_of_review,Duration_Week,Duration_per_week,Cost,Description,Course_Level,Enrollment_Number
https://www.futurelearn.com/courses/everything-you-need-to-know-about-vehicle-to-grid-charging,Cenex & The Open University,Vehicle-to-Grid Charging for Electric Cars,4.2,(6 reviews),3 weeks,3 hrs per week,Included in Unlimited,"Cenex (the Centre of Excellence for Low Carbon and Fuel Cell Technologies)’s involvement in V2G charging research and demonstration goes back to 2016, from installing the UK’s first V2G charge points to delivering the world’s largest V2G trial in 2021. With over 15 years’ experience in low carbon transport and energy systems projects, the organisation is ideally suited to deliver this course.",Open level,374 enrolled on this course
https://www.futurelearn.com/courses/exploring-the-landscape-of-antibiotic-resistance-in-microbiomes,University of Oslo,Exploring the Landscape of Antibiotic Resistance in Microbiomes,4.4,(8 reviews),3 weeks,5 hrs per week,Included in Unlimited,"Through hands-on exercises and analysis, you’ll be introduced to a real experience of resistome analysis. You’ll use ResistoXplorer, a web-based resource developed at the University of Oslo that doesn’t require advanced bioinformatics skills.",Intermediate level,703 enrolled on this course
https://www.futurelearn.com/courses/hurricane-tracking-satellite-data,University of Strathclyde,Hurricane Tracking with Satellite Data,,,5 weeks,3 hrs per week,Included in Unlimited,"On this course, you’ll explore the key concepts of data science required to process, analyse, and interpret large datasets. You’ll use tutorials and case studies to understand the possibilities within these datasets, and learn how to interpret satellite data beyond the course.",Introductory level,"1,131 enrolled on this course"
https://www.futurelearn.com/courses/digital-clinical-trials,University of Southampton & NIHR - National Institute for Health Research,Digital Tools for Efficient Clinical Trials,4.8,(9 reviews),4 weeks,2 hrs per week,Included in Unlimited,"The course will draw heavily on research findings from an NIHR-funded (National Institute for Health Research) project on research using technology in clinical trials. The team has an internationally-recognised reputation in understanding the development of successful clinical trials, and you’ll be able to engage with stakeholders throughout the process.",Advanced level,"1,507 enrolled on this course"
https://www.futurelearn.com/courses/automated-vehicles-a-tool-for-people-centred-planning,EIT Urban Mobility,Planning for Autonomous Vehicles: A People-Centred Approach,,,4 weeks,3 hrs per week,Included in Unlimited,"EIT Urban Mobility focuses on changing the way people move around and interact with cities, to make them more livable. With equal dedication to human societies and the environment, EIT Urban Mobility experts will show you how to improve both with automated transport.",Introductory level,4 weeks
https://www.futurelearn.com/courses/life-below-water-biodiversity-ecology-human-impacts-and-solutions,University of the Sunshine Coast,"Life Below Water: Conservation, Current Issues, Possible Solutions",4.7,(27 reviews),4 weeks,3 hrs per week,Included in Unlimited,"The University has ranked 3rd Place on The Times Higher Education Impact Rankings for life underwater, and 5th on life on land.",Open level,"1,413 enrolled on this course"
https://www.futurelearn.com/courses/lights-camera-computer-action-how-digital-technology-is-transforming-film-tv-and-gaming,University of York & Screen Industries Growth Network,"Lights, Camera, Computer - Action! How Digital Technology is Transforming Film, TV, and Gaming",4.5,(13 reviews),3 weeks,4 hrs per week,Included in Unlimited,"Drawing on insights from researchers currently involved in areas of rapid development, you’ll imagine the future of the screen industries and speculate on how emerging technologies might be used to deliver engaging content and tell new stories in the years to come.",Introductory level,"1,248 enrolled on this course"
https://www.futurelearn.com/courses/principles-of-engineering,King's College London,Principles of Engineering,4.8,(121 reviews),4 weeks,4 hrs per week,Included in Unlimited,"By the end of the course, you’ll know how to start to tackle engineering projects, as well as what soft skills you need to succeed as an engineer.",Introductory level,"11,613 enrolled on this course"
https://www.futurelearn.com/courses/industry-specific-introduction-to-additive-manufacturing-impact-on-sustainability,EIT RawMaterials & LUT University,Additive Manufacturing in the Industry: Impact on Sustainability,,,3 weeks,3 hrs per week,,"With a close look at the sustainability requirements, you’ll finish the course with the knowledge of how the use of AM impacts sustainability.",,This course is part of the Intermediate Additive Manufacturing (3D Printing) ExpertTrack
https://www.futurelearn.com/courses/business-opportunities-in-additive-manufacturing-applying-business-modelling-to-a-real-company-case,EIT RawMaterials & Aalto University,Business Opportunities in Additive Manufacturing,,,3 weeks,3 hrs per week,,"By the end of the course, you’ll be able to confidently make the business case for the use of additive manufacturing.",,This course is part of the Intermediate Additive Manufacturing (3D Printing) ExpertTrack
https://www.futurelearn.com/courses/cancer-and-the-genomic-revolution,The University of Glasgow,Cancer in the 21st Century: The Genomic Revolution,4.8,(26 reviews),4 weeks,4 hrs per week,,"You’ll delve into the future of cancer therapies and recent developments in this field of medicine. From targeted therapies to personalised cancer medicine, you’ll explore current research efforts as well as the economics surrounding these new treatments.",,"This course is part of the DNA, Genetics, and Genomics: Understanding their Importance in Health and Cancer ExpertTrack"
https://www.futurelearn.com/courses/harnessing-the-power-of-genomics-in-medicine,The University of Glasgow,Genomic Medicine: Harnessing the Power of the Human Genome,5.0,(25 reviews),4 weeks,4 hrs per week,,You’ll also learn common terminology used in global genomic analysis and explore how genomic technologies can be applied in guided therapy for specific medical conditions.,,"This course is part of the DNA, Genetics, and Genomics: Understanding their Importance in Health and Cancer ExpertTrack"
https://www.futurelearn.com/courses/introduction-to-thermodynamics,University of Hull,Introduction to Thermodynamics,4.4,(37 reviews),3 weeks,3 hrs per week,Included in Unlimited,"You’ll also learn how to predict a chemical reaction based on energetic properties and temperature, classify reactions as endothermic or exothermic, and predict and classify reactions as spontaneous or nonspontaneous.",Introductory level,"2,294 enrolled on this course"
https://www.futurelearn.com/courses/laser-powder-bed-fusion-process-parameters-and-parameter-optimization,EIT RawMaterials & KU Leuven,Laser Powder Bed Fusion: Optimising LPBF Parameters,,,3 weeks,3 hrs per week,,You’ll be guided by the experts at EIT Raw Materials to ensure you finish the course with the skills and knowledge to get the best possible results on any LBPF project.,,This course is part of the Intermediate Additive Manufacturing (3D Printing) ExpertTrack
https://www.futurelearn.com/courses/sustainable-transport-and-shared-mobility,Cenex & The Open University,Sustainable Transport and Shared Mobility,,,3 weeks,3 hrs per week,Included in Unlimited,"Guided by the experts at Cenex (The Centre of Excellence for Low Carbon and Fuel Cell Technologies), you’ll finish the course with an understanding of how shared mobility can reduce transport emissions and is a positive step towards sustainable transport.",Open level,307 enrolled on this course
https://www.futurelearn.com/courses/world-class-maths-practice,Macmillan Education,World Class Maths: Asian Teaching Practice,4.7,(45 reviews),4 weeks,3 hrs per week,Included in Unlimited,"Throughout this course, you’ll examine how to incorporate each of these Asian teaching methods into your own classroom. From the Cognitive Pictorial Abstract approach and the Bar Model method to Variation theory, you’ll explore ways to plan your lessons with these skills in mind to improve the efficacy of your maths teaching.",Intermediate level,"9,850 enrolled on this course"
https://www.futurelearn.com/courses/ideation-in-engineering-design,Universiti Malaya,Ideation: The First Step in Engineering Design,,,3 weeks,2 hrs per week,Included in Unlimited,"Universiti Malaya is a leading engineering faculty in the Asian region, and the course’s lead educator has years of experience in teaching design thinking and other approaches. With so much expertise and support, this course is the ideal way to explore idea development in engineering design.",Intermediate level,413 enrolled on this course
https://www.futurelearn.com/courses/azure-cloud-fundamentals,"CloudSwyft Global Systems, Inc. & Microsoft",Microsoft Future Ready: Azure Cloud Fundamentals,4.3,(8 reviews),3 weeks,4 hrs per week,Premium course,"This course also makes up part of the microcredential ‘Artificial Intelligence on Microsoft Azure: Machine Learning and Python Basics’, which you can join to gain a professional certificate and vouchers to sit Microsoft Azure AI Fundamentals (AI-900) and Microsoft Azure AI Engineer Associate (AI-100) exams.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
https://www.futurelearn.com/courses/research-methods-psychology-animal-models-to-understand-human-behaviour,University of Padova,Research Methods in Psychology: Using Animal Models to Understand Human Behaviour,4.8,(8 reviews),4 weeks,4 hrs per week,Included in Unlimited,"The final steps of the course will invite you to design an experiment yourself, using some of the most common animal models in the field.",Intermediate level,"1,242 enrolled on this course"
https://www.futurelearn.com/courses/irvine-intermediate-python,"University of California, Irvine",Intermediate Python,4.5,(8 reviews),6 weeks,3 hrs per week,Included in Unlimited,"The University of California, Irvine Division of Continued Education (UCI DCE) has decades of experience developing and delivering industry-specific technology training programs to worldwide learners. With proven subject-matter experts instructing you through each course and an Advisory Board of industry experts guiding the content and learning objectives, this course is perfect to help you develop your Python programming skills.",Intermediate level,"1,674 enrolled on this course"
https://www.futurelearn.com/courses/mathematics-for-computer-scientists,University of Hull,Mathematics for Computer Science: Essential Skills,4.4,(18 reviews),3 weeks,3 hrs per week,Included in Unlimited,"Equipped with these skills, you’ll be capable of approaching your degree or equivalent study in computer science with assurance.",Intermediate level,"2,070 enrolled on this course"
https://www.futurelearn.com/courses/scientific-revolution,University of Groningen,The Scientific Revolution: Understanding the Roots of Modern Science,3.9,(72 reviews),3 weeks,3 hrs per week,Included in Unlimited,"Answer these questions and more with this course that travels back in time to the seventeenth-century Scientific Revolution to explore the roots of modern science. In this course you will critically explore the history of science, challenging established simplistic narratives of how science has developed. You will also examine modern scientific methods, the relationship between science, religion and secularism, and, if you work in science, consider the origins of our own discipline.",Introductory level,"9,845 enrolled on this course"
https://www.futurelearn.com/courses/introduction-to-data-science-for-business,FutureLearn,Introduction to Data Science for Business,,,4 weeks,3 hrs per week,Included in Unlimited,You’ll explore the different functions of Excel and how to create formulas and build charts. You’ll then learn the communication frameworks to help you communicate your insights to stakeholders in a concise and engaging way.,Introductory level,"1,033 enrolled on this course"
https://www.futurelearn.com/courses/ocean-science-in-action-addressing-marine-ecosystems-and-food-security-in-the-western-indian-ocean,National Oceanography Centre,Ocean Science in Action: Addressing Marine Ecosystems and Food Security,4.8,(93 reviews),4 weeks,3 hrs per week,Included in Unlimited,"Exploring the advances in marine autonomous robotic systems and their role in observing our 3D oceans, you’ll investigate how these technologies can be deployed to address the global challenges of food security and sustainable use of living marine resources.",Introductory level,"4,358 enrolled on this course"
https://www.futurelearn.com/courses/public-health-incidents-involving-lead,UK Health Security Agency,Public Health Incidents Involving Lead,4.7,(6 reviews),4 weeks,2 hrs per week,Included in Unlimited,You’ll explore some of the evidence behind why it’s being reduced and how the concentration compares to other countries.,Advanced level,460 enrolled on this course
https://www.futurelearn.com/courses/introduction-artificial-intelligence-tourism,Luleå University of Technology,An Introduction to Artificial Intelligence in the Tourism Industry,,,2 weeks,4 hrs per week,Included in Unlimited,It is designed and delivered by leading artificial intelligence experts at the Luleå University of Technology.,Introductory level,594 enrolled on this course
https://www.futurelearn.com/courses/artificial-intelligence-for-earth-monitoring,"EUMETSAT, European Centre for Medium-Range Weather Forecasts (ECMWF), Mercator Ocean International (MOi) & European Environment Agency (EEA)",Artificial Intelligence (AI) for Earth Monitoring,4.5,(47 reviews),6 weeks,3 hrs per week,Included in Unlimited,"Their experts in AI, EO, and Earth system monitoring will take you through four themed weeks – land, ocean, atmosphere, and climate – leaving you well-versed in the intricacies of EO and satellite data, as well as how AI and ML can unlock its full potential.",Intermediate level,"10,864 enrolled on this course"
https://www.futurelearn.com/courses/costs-and-benefits-in-additive-manufacturing-economic-feasibility-and-implications,EIT RawMaterials & LUT University,Additive Manufacturing and 3D Printing: Costs Structures and Benefits,4.6,(12 reviews),4 weeks,1 hr per week,Included in Unlimited,"By the end of the course, you’ll be well-versed in how additive manufacturing could benefit your company and the business implications of owning metal additive 3D printers.",Intermediate level,"1,089 enrolled on this course"
https://www.futurelearn.com/courses/general-introduction-to-metal-additive-manufacturing,EIT RawMaterials & KU Leuven,Introduction to Metal Additive Manufacturing (AM) Technology,4.5,(19 reviews),3 weeks,1 hr per week,Included in Unlimited,You’ll explore how it’s used for prototyping and also how it can be employed for the manufacturing of safety-critical parts in high-demand applications.,Introductory level,"1,065 enrolled on this course"
https://www.futurelearn.com/courses/business-opportunities-in-additive-manufacturing,EIT RawMaterials & Aalto University,Additive Manufacturing for Business: Practices and Ecosystem,4.8,(5 reviews),3 weeks,2 hrs per week,Included in Unlimited,"Ultimately you’ll come away able to confidently make the business case for the use of additive manufacturing, armed with a clear and concise understanding of the current market and processes.",Advanced level,850 enrolled on this course
https://www.futurelearn.com/courses/earth-and-life,FutureLearn,Earth and Life,,,3 weeks,3 hrs per week,,"This course will delve into these extinction-level events to look at how they’ve shaped life on Earth. You’ll also track the Cambrian Explosion, an event when simple life is believed to have diversified and complex organisms started appearing.",,"This course is part of the Life on Mars, Earth and Beyond with Dr Louisa Preston ExpertTrack"
https://www.futurelearn.com/courses/fortran-for-scientific-computing,Partnership for Advanced Computing in Europe (PRACE) & Vlaams Supercomputer Centre,Fortran for Scientific Computing,4.7,(10 reviews),5 weeks,4 hrs per week,Included in Unlimited,"You’ll come away with solid foundational training in Fortran, able to understand Fortran best practices, and aware of what exactly makes it an excellent choice for high-performance computing.",Intermediate level,"1,029 enrolled on this course"
https://www.futurelearn.com/courses/habitability,FutureLearn,Habitability,,,3 weeks,3 hrs per week,,You’ll finish this course by meeting the extremophiles: organisms that live in seemingly inhospitable environments. You’ll even focus on the famous tardigrade (aka the water bear) which can survive multiple extremes and are all-but-indestructible.,,"This course is part of the Life on Mars, Earth and Beyond with Dr Louisa Preston ExpertTrack"
https://www.futurelearn.com/courses/icy-moons-and-exoplanets,FutureLearn,Icy Moons and Exoplanets,,,3 weeks,3 hrs per week,,"This course will then guide you through the different biosignatures that experts search for when investigating exoplanets. With this knowledge, you’ll design and justify alien life, theorising a lifeform that could hypothetically live on an exoplanet.",,"This course is part of the Life on Mars, Earth and Beyond with Dr Louisa Preston ExpertTrack"
https://www.futurelearn.com/courses/learn-about-weather,"University of Exeter, Met Office  & The Royal Meteorological Society",Learn About Weather,4.6,(127 reviews),4 weeks,3 hrs per week,Included in Unlimited,"On this course you’ll explore all things weather, learning about the basic processes that result in the weather that we experience and how the weather affects people like photographers, gardeners and walkers.",Introductory level,"26,201 enrolled on this course"
https://www.futurelearn.com/courses/life-on-mars,FutureLearn,Life on Mars,,,3 weeks,3 hrs per week,,"Throughout this course, you’ll look at the search for life on Mars, delving into the missions sent to Mars to detect life and the evidence these missions have found that could imply past life on the planet.",,"This course is part of the Life on Mars, Earth and Beyond with Dr Louisa Preston ExpertTrack"
https://www.futurelearn.com/courses/future-of-life,FutureLearn,The Future of Life,,,3 weeks,3 hrs per week,,Then you’ll have everything you need to consider what the future of life looks like? And is the colonisation of other worlds essential to the continued survival of humans?,,"This course is part of the Life on Mars, Earth and Beyond with Dr Louisa Preston ExpertTrack"
https://www.futurelearn.com/courses/causes-of-climate-change,University of Bergen & Bjerknes Centre for Climate Research,Causes of Climate Change,4.4,(58 reviews),3 weeks,4 hrs per week,Included in Unlimited,"To uncover the true causes of climate change, you’ll learn with experts from The University of Bergen. They host the Bjerknes Centre for Climate Research, the largest centre for natural science-based climate research in Scandinavia.",Introductory level,"25,763 enrolled on this course"
https://www.futurelearn.com/courses/health-research-ethics,Universiti Malaya,Introduction to Health Research Ethics,5.0,(23 reviews),3 weeks,3 hrs per week,Included in Unlimited,"Universiti Malaya is a top-ranked institution, and its Medical Centre is Malaysia’s oldest teaching hospital. At the same time, its rigorous Medical Research Ethics Committee oversees the research design and execution of many national and international projects. With both experience and expertise, the University is able to offer a course of the highest calibre.",Intermediate level,"1,008 enrolled on this course"
https://www.futurelearn.com/courses/ageing,University of Groningen & University Medical Center Groningen (UMCG),Why Do We Age? The Molecular Mechanisms of Ageing,4.6,(31 reviews),6 weeks,4 hrs per week,Included in Unlimited,"By completing this course you will gain insight into the fundamental biology of ageing in various simple and complex organisms, including humans.",Introductory level,"32,883 enrolled on this course"
https://www.futurelearn.com/courses/makerspaces-for-learning,The University of Sheffield,Makerspaces for Creative Learning,4.9,(14 reviews),3 weeks,3 hrs per week,Included in Unlimited,"Guided by the University of Sheffield and experts in creating makerspaces, you’ll develop ideas for building your own makerspace in your community. You’ll focus on enhancing digital literacy and promoting creativity to design a makerspace that prepares children for entering work in the fourth industrial revolution.",Introductory level,"1,014 enrolled on this course"
https://www.futurelearn.com/courses/foundations-of-science,The University of Nottingham,Foundations of Science for Undergraduate Degrees,,,5 weeks,4 hrs per week,Included in Unlimited,"Being known for putting students first, and with very high student satisfaction scores, the School is greatly equipped to help you adapt to the educational needs of higher education.",Introductory level,"1,272 enrolled on this course"
https://www.futurelearn.com/courses/frontier-physics-future-technologies,University of York,"Frontier Physics, Future Technologies",4.7,(74 reviews),3 weeks,4 hrs per week,Included in Unlimited,You’ll be taught by world-renowned physicists as they guide you through their cutting-edge research and show you how physics can be used to shape the world around us.,Open level,"3,763 enrolled on this course"
https://www.futurelearn.com/courses/getting-started-with-voice-assistant,Labdox,Get Started with a Voice Assistant: Developing Alexa Skills,3.7,(7 reviews),3 weeks,3 hrs per week,Included in Unlimited,"By the end of the course, you will be ready to create Alexa Skills that your customers or friends will love.",Introductory level,834 enrolled on this course
https://www.futurelearn.com/courses/mathematical-methods-for-science-at-university,The University of Nottingham,Introduction to Mathematical Methods for University-Level Science,4.7,(10 reviews),2 weeks,4 hrs per week,Included in Unlimited,"By completing this course, you will develop confidence in the usage and evaluation of mathematical methods. You will be able to apply mathematical problem-solving techniques to the challenges you will face in university-level science. You will be able to reflect upon and identify common mathematical misconceptions.",Introductory level,"1,701 enrolled on this course"
https://www.futurelearn.com/courses/introduction-to-low-emission-road-transport,Cenex,Sustainability and Climate Change: An Introduction to Low Carbon Road Transport,4.1,(21 reviews),4 weeks,3 hrs per week,Included in Unlimited,They are also a CPD-accredited training provider and have been providing training through the LEVEL network (Low Emission Vehicle Enterprise and Learning) since 2016.,Introductory level,"1,309 enrolled on this course"
https://www.futurelearn.com/courses/what-could-a-biobased-economy-mean-for-the-future-health-of-our-planet-,University of York & BioYorkshire,Bioeconomy: How Renewable Resources Can Help the Future of Our Planet,4.6,(14 reviews),3 weeks,4 hrs per week,Included in Unlimited,"Supporting York and North Yorkshire’s ambitions to become one of the first in the UK to be carbon negative, BioYorkshire is uniquely positioned to help you understand the current state of the bioeconomy, where there are opportunities for innovation, and the emerging technologies within the sustainability industry.",Open level,"1,417 enrolled on this course"
https://www.futurelearn.com/courses/the-biology-of-bugs-brains-and-beasts,University of York,"The Biology of Bugs, Brains, and Beasts",4.5,(34 reviews),3 weeks,4 hrs per week,Included in Unlimited,"Over three weeks, you will take a fascinating look into bugs, brains and neuroscience, and the interaction of animals with the environment. You will also discover what makes the University of York a unique place to study.",Introductory level,"6,392 enrolled on this course"
https://www.futurelearn.com/courses/everyday-chemistry,University of York,Exploring Everyday Chemistry,4.9,(48 reviews),4 weeks,5 hrs per week,Included in Unlimited,"The University of York is a centre of excellence in chemical education, being the home of Salters' Advanced Chemistry (Science Education Department), the A-level magazine Chemistry Review, and it has a notable history and track record in outreach, principally by our CIEC group, including The Essential Chemical Industry website.",Introductory level,"26,771 enrolled on this course"
https://www.futurelearn.com/courses/introduccion-a-la-microbiologia-practica,BSAC,Introducción a la microbiología práctica,,,4 weeks,2 hrs per week,Included in Unlimited,"Aprende a comparar sustancias bactericidas y bacteriostáticas, observa cómo se mueven por el cuerpo mediante el estudio de modelos PK/PD (farmacocinéticos/farmacodinámicos) y aprende cómo aumentar la eficacia de los antimicrobianos en función de los resultados.",Intermediate level,632 enrolled on this course
https://www.futurelearn.com/courses/nursing-the-application-of-bioscience-psychology-and-sociology,University of York,"Introduction to Nursing: Bioscience, Psychology, and Sociology",4.8,(74 reviews),3 weeks,4 hrs per week,Included in Unlimited,"The course will explore how basic science, psychology, and sociology is applied in the nursing profession to reveal the diverse role nurses play in our society today.",Advanced level,"10,777 enrolled on this course"
https://www.futurelearn.com/courses/further-explorations-of-flexagons,Davidson Institute of Science Education at the Weizmann Institute of Science,Flexagons Galore: Advanced Flexagon Fun,4.9,(10 reviews),6 weeks,2 hrs per week,Included in Unlimited,"You’ll also learn how to create flexagon mazes, meet Ann Schwartz’s mind-boggling straight-strip flexagons, and even learn about Yossi Elran’s art of destroying flexagons.",Intermediate level,878 enrolled on this course
https://www.futurelearn.com/courses/advanced-precalculus,University of Padova,"Advanced Precalculus: Geometry, Trigonometry and Exponentials",4.8,(17 reviews),4 weeks,5 hrs per week,Included in Unlimited,By the end of this course you’ll have gained the skills to support further mathematical studies.,Advanced level,"11,600 enrolled on this course"
https://www.futurelearn.com/courses/combinatorics-strategies-and-methods-for-counting,University of Padova,Combinatorics: Strategies and Methods for Counting,,,4 weeks,6 hrs per week,Included in Unlimited,December 1 - January 15,Intermediate level,640 enrolled on this course
https://www.futurelearn.com/courses/basic-concepts-in-microbiology-and-clinical-pharmacology-of-antimicrobials,BSAC,Introduction to Practical Microbiology,4.6,(40 reviews),4 weeks,2 hrs per week,Included in Unlimited,"Learn to compare bactericidal and bacteriostatic substances, see how they move through the body by studying PK/PD models, and learn how to increase the efficacy of antimicrobials based on the results.",Intermediate level,"5,152 enrolled on this course"
https://www.futurelearn.com/courses/earth-and-space-physics-teaching-secondary-science,Royal Observatory Greenwich,"Physics, Astronomy, and Space: Teaching Secondary Science",4.6,(9 reviews),3 weeks,3 hrs per week,Included in Unlimited,"In a typical year, they teach over 40,000 learners onsite at the Royal Observatory Greenwich through workshops and planetarium shows and also engage students through observatory outreach at schools and festivals.",Introductory level,"2,043 enrolled on this course"
https://www.futurelearn.com/courses/gram-negative-bacteria,BSAC,Challenges in Antibiotic Resistance: Gram Negative Bacteria,4.6,(43 reviews),3 weeks,3 hrs per week,Included in Unlimited,"You’ll also look at occurrences of GNB and antibiotic resistance worldwide, and understand the impact they have on health and economic outcomes.",Intermediate level,"23,187 enrolled on this course"
https://www.futurelearn.com/courses/antimicrobial-stewardship-for-the-middle-east,BSAC,"Antimicrobial Stewardship for the Gulf, Middle East and North Africa",4.6,(34 reviews),3 weeks,3 hrs per week,Included in Unlimited,You’ll gain insight and advice from experts in the field and learn how to make the most effective use of antimicrobials.,Intermediate level,"2,993 enrolled on this course"
https://www.futurelearn.com/courses/image-analysis,The University of Nottingham,Image Analysis Methods for Biologists,4.6,(27 reviews),4 weeks,3 hrs per week,Included in Unlimited,"You will explore the process of image acquisition, through to segmenting regions, counting objects and tracking movement. Importantly, we’ll also try to highlight what to watch out for when using different image analysis approaches.",Introductory level,"3,720 enrolled on this course"
https://www.futurelearn.com/courses/new-energy-technologies,Grenoble Ecole de Management,New Energy Technologies: Energy Transition and Sustainable Development,4.3,(56 reviews),4 weeks,2 hrs per week,Included in Unlimited,"Created by Grenoble Ecole de Management and Tenerrdis, alongside Air Liquide, GE Renewable Energy, CNR, Think Smartgrids, Yélé Consulting, Schneider Electric and Grenoble Institute of Technology, it uniquely combines leading academic research with on-the-ground experience.",Intermediate level,"18,714 enrolled on this course"
https://www.futurelearn.com/courses/value-of-syndromic-testing-and-its-role-in-ams,BSAC,Syndromic Testing and Antimicrobial Stewardship,4.5,(11 reviews),2 weeks,3 hrs per week,Included in Unlimited,"By the end of the course, you’ll understand the value of syndromic testing in practice and how it can impact existing antimicrobial stewardship programs.",Advanced level,"1,004 enrolled on this course"
https://www.futurelearn.com/courses/fungal-diagnostics,BSAC,Fungal Diagnostics in Critically Ill Patients,4.8,(13 reviews),3 weeks,3 hrs per week,Included in Unlimited,"Throughout the duration of the course you’ll be learning from epidemiological experts from the British Society for Antimicrobial Chemotherapy (BSAC), an inter-professional organisation with over 40 years of experience and achievement in antibiotic education, research and leadership.",Intermediate level,952 enrolled on this course
https://www.futurelearn.com/courses/society-and-bioeconomy,University of Padova,Introduction to Sustainable Bioeconomy,4.5,(12 reviews),3 weeks,3 hrs per week,Included in Unlimited,"Ultimately, you’ll grasp how the introduction of bioeconomy policy could jumpstart the sustainable transformation of society in Europe.",Open level,"1,252 enrolled on this course"
https://www.futurelearn.com/courses/precalculus,University of Padova,"Precalculus: the Mathematics of Numbers, Functions and Equations",4.7,(23 reviews),5 weeks,6 hrs per week,Included in Unlimited,"On this online precalculus course, you will gain the foundation to support further mathematical studies and improve your use of maths in everyday life.",Intermediate level,"22,797 enrolled on this course"
https://www.futurelearn.com/courses/procalcitonin-pct-as-a-biomarker-for-antimicrobial-stewardship,BSAC,Procalcitonin: PCT as a Biomarker for Antimicrobial Stewardship,4.6,(20 reviews),3 weeks,1 hr per week,Included in Unlimited,This course will let you learn about the connection between procalcitonin and antimicrobial stewardship. Find out how PCT can benefit AMS practices and ensure antimicrobials are used appropriately to avoid antimicrobial resistance.,Advanced level,"1,489 enrolled on this course"
https://www.futurelearn.com/courses/clean-growth-and-cleaner-cities,Manchester Metropolitan University,The Challenge of Clean Growth and Clean Cities,4.0,(7 reviews),2 weeks,4 hrs per week,Included in Unlimited,You’ll also consider the impact of the successful meeting of these targets on climate change and sustainable industrial development.,Introductory level,"1,077 enrolled on this course"
https://www.futurelearn.com/courses/electrical-industry-production-and-economics,University of Padova,Electrical Industry: Production and Economics,4.4,(15 reviews),4 weeks,3 hrs per week,Included in Unlimited,"April 5 - May 14, 2021",Introductory level,"1,053 enrolled on this course"
https://www.futurelearn.com/courses/vulnerable-patient,BSAC,Infection Prevention for Vulnerable Patients,4.6,(7 reviews),2 weeks,2 hrs per week,Included in Unlimited,"Throughout the course, you’ll be learning from experts at the British Society for Antimicrobial Chemotherapy (BSAC), an inter-professional organisation with 50 years of experience in education, research and leadership.",Intermediate level,676 enrolled on this course
https://www.futurelearn.com/courses/sustainable-solutions-in-low-resource-healthcare-settings,"St George's, University of London",Medical Equipment Donations to Low Resource Settings,5.0,(6 reviews),2 weeks,2 hrs per week,Included in Unlimited,"Yes. At the end of the course, you’ll be introduced to funding schemes that you can apply to today and specific reference will be made to issues related to the COVID-19 pandemic, including the challenge of sourcing high-quality Personal Protective Equipment during this time.",Introductory level,431 enrolled on this course
https://www.futurelearn.com/courses/antimicrobial-resistance-food-chain,The University of Nottingham,Antimicrobial Resistance in the Food Chain,4.8,(19 reviews),3 weeks,3 hrs per week,Included in Unlimited,"Learn what antibiotics are, how they work, and how bacteria become resistant to their effects. Hear how antibiotics are used from the perspective of healthcare and veterinary professionals. Explore how antibiotics are used in farming: How can antibiotic-resistant bacteria find their way onto our food? What impact does the environment and global trade have on the spread of this bacteria? Finally, consider what might be done to tackle antibiotic resistance: How effective are current policies? Can we find new types of antibiotics or alternatives to antibiotics? What can we do internationally?",Introductory level,"6,722 enrolled on this course"
https://www.futurelearn.com/courses/weobserve-the-earth,University of Dundee & WeObserve,Citizen Science Projects: How to Make a Difference,4.9,(14 reviews),4 weeks,3 hrs per week,Included in Unlimited,You’ll also learn how to interpret the information you collect and use your findings to educate others about important universal concerns.,Introductory level,"2,809 enrolled on this course"
https://www.futurelearn.com/courses/the-genomics-era,"St George's, University of London & St George's University Hospitals NHS Foundation Trust",The Genomics Era: the Future of Genetics in Medicine,4.8,(149 reviews),5 weeks,2 hrs per week,Included in Unlimited,"This course is the first of three in the Genomics in Healthcare program from St George’s, University of London. Completing all of the courses will enable you to study genomic technologies at a postgraduate level, whether for CPD or as a gateway to further study.",Introductory level,"54,251 enrolled on this course"
https://www.futurelearn.com/courses/vaccines-covid-19,BSAC,Vaccine Development: Finding a Vaccine for COVID-19 and Future Pandemics,4.6,(144 reviews),3 weeks,2 hrs per week,Included in Unlimited,"Providing a number of courses on FutureLearn, BSAC are experienced in providing engaging and informative online courses for healthcare professionals around the world to improve their practical skills and understanding.",Intermediate level,"4,660 enrolled on this course"
https://www.futurelearn.com/courses/tackling-antibiotic-resistance-dentists,BSAC & FDI World Dental Federation,Tackling Antibiotic Resistance: What Should Dental Teams Do?,4.8,(24 reviews),3 weeks,1 hr per week,Included in Unlimited,"You’ll explore the worldwide issue of antibiotic resistance, discovering the impact of resistant infections on dentistry, and how collaboration within a dental team can be key to tackling AMR.",Intermediate level,"2,418 enrolled on this course"
https://www.futurelearn.com/courses/risk-management,SOAS University of London,Risk Management in the Global Economy,4.5,(79 reviews),4 weeks,2 hrs per week,Included in Unlimited,"By the end of the four-week course, you’ll be able to:",Open level,"17,353 enrolled on this course"
